prime,A,x0,trials,param_a_count,class_number
10160443,2750252,9512002,1043,3,1461
10160443,6323271,1403304,734,3,1404
10160443,1224894,9504457,214,3,600
10160443,9118873,7941874,900,3,1461
10170767,700319,8701779,212,3,2299
10170767,6534478,7500607,1886,3,2299
10170767,5883021,9527997,124,3,768
10170767,6598126,172538,290,3,2299
10170767,9452652,8834962,193,3,768
10170767,8845203,9077520,273,3,768
10170767,1288754,3714346,6,3,2299
10170767,1465777,6337616,576,3,2299
10170767,975321,3036917,34,3,2299
10170767,7577049,2581170,270,3,2299
10170767,894913,3473188,177,3,2299
10170767,6012547,5190974,23,3,2299
10170767,2025823,5177813,319,3,768
10170767,6245839,6646681,93,3,2299
10170767,5005410,260663,618,3,2299
10170767,465005,9144850,136,3,1673
10170767,8660702,3897085,1647,3,2299
10170767,2799187,6674951,335,3,768
10170767,1951842,225058,311,3,768
10170767,6420877,9541370,699,3,1673
10181123,8940824,9808753,4,3,2074
10181123,1237372,4372538,1824,3,2074
10181123,3529111,9750576,612,3,2074
10181123,450390,5285972,397,3,2074
10181123,7620111,4221221,210,3,828
10181123,7625012,9250849,401,3,1406
10181123,3101938,7733339,127,3,828
10181123,8438009,3677626,49,3,1406
10181123,5886188,472722,109,3,2074
10181123,2614851,4817907,94,3,2074
10181123,9335597,1124305,434,3,2074
10181123,2284593,6426988,1729,3,2074
10181123,296647,4297728,263,3,2074
10181123,8941499,3601080,965,3,2074
10181123,8411427,7978989,192,3,2074
10181123,9054841,1144131,1263,3,1406
10181123,2016655,3878244,934,3,2074
10181123,2697329,4233035,187,3,1406
10181123,5054287,9269701,204,3,2074
10181123,9001666,6601914,715,3,2074
10186093,5100332,6828016,765,3,2064
10186093,8840383,9002965,209,3,1308
10186093,8119132,5077021,24,3,2064
10186093,6266169,277220,377,3,1308
10186093,2722015,5957817,230,3,2064
10186093,9482476,4078830,253,3,2064
10186093,4037489,4996746,11,3,1056
10186093,9892396,4629131,520,3,2064
10186093,4618220,9229902,234,3,2064
10186093,9960206,1909714,36,3,2064
10186093,4064935,6429720,823,3,2064
10186093,3589449,363753,184,3,1056
10186093,4508872,1972203,54,3,2064
10186093,6070831,1230273,76,3,2064
10186093,7427485,5155952,295,3,1308
10186093,5015230,8743020,48,3,2064
10186093,7325224,6735605,162,3,1308
10186093,5783019,903015,881,3,2064
10186093,7283750,7683165,3,3,1056
10186093,1250769,8868406,115,3,2064
10208971,643413,6603060,25,3,1696
10208971,3392468,8838038,260,3,504
10208971,8768465,3129821,644,3,1696
10208971,4347696,9881438,847,3,2028
10208971,9504779,9623246,203,3,2028
10208971,4240659,185206,648,3,2028
10208971,305776,5781452,216,3,2028
10208971,5051717,9691591,1101,3,2028
10208971,1813400,3486723,435,3,2028
10208971,3862876,7237458,444,3,2028
10208971,2670618,1192269,244,3,2028
10208971,9176846,6989889,328,3,1696
10208971,2518012,1720762,67,3,2028
10208971,9236549,3683220,366,3,1696
10208971,2624625,6735657,138,3,2028
10208971,1201070,5206165,947,3,1696
10208971,8808824,609550,34,3,2028
10208971,4527200,8407140,502,3,2028
10208971,8827854,9652448,1473,3,2028
10208971,9765879,4888635,9,3,1696
