prime,A,x0,trials,param_a_count,class_number
1058153,693660,371552,65,2,1008
1058153,443526,607407,7,2,1008
1058153,175392,920673,67,2,1008
1058153,182517,732616,6,2,1008
1058153,388659,569840,175,2,1008
1058153,320724,640372,409,2,320
1058153,843980,676072,175,2,1008
1058153,86071,477939,146,2,320
1058153,611304,1038241,393,2,320
1058153,496036,24235,527,2,1008
1061969,901546,1039787,1065,2,352
1061969,919886,16538,561,2,352
1061969,585241,332385,745,2,352
1061969,334368,1007389,702,2,352
1061969,1020214,955483,129,2,352
1061969,186063,200345,446,2,552
1061969,165384,153613,78,2,552
1061969,1054865,869509,173,2,352
1061969,295486,516530,1088,2,352
1061969,540879,726287,435,2,352
1061969,855769,861239,1143,2,352
1061969,142662,793504,1072,2,552
1061969,939789,127379,506,2,352
1061969,69890,107756,770,2,552
1061969,369593,150128,60,2,552
1061969,461825,285935,535,2,352
1061969,186063,240766,47,2,552
1061969,687861,775834,755,2,352
1061969,212909,1037244,599,2,352
1061969,174636,916237,1786,2,352
1066313,970870,866869,180,2,592
1066313,110961,891524,288,2,592
1066313,182492,616594,92,2,592
1066313,395510,246746,5,2,592
1066313,778812,527822,4,2,592
1066313,184280,864418,111,2,592
1066313,885647,821078,81,2,592
1066313,171308,414877,140,2,356
1066313,580851,351332,41,2,592
1066313,757005,593666,754,2,592
1066313,618010,209180,595,2,592
1066313,648017,316058,337,2,592
1066313,646701,363978,44,2,592
1066313,24526,832121,32,2,592
1066313,590000,26538,119,2,356
1066313,250108,746733,87,2,592
1066313,385456,773045,221,2,592
1066313,819425,31846,120,2,592
1066313,211932,621761,1,2,592
1066313,514357,505703,57,2,592
1066811,800041,985905,7,2,280
1066811,146838,317919,973,2,212
1066811,80365,123857,1559,2,212
1066811,195018,512585,182,2,212
1066811,984900,208924,524,2,212
1066811,611030,737863,1021,2,212
1066811,251155,897803,59,2,212
1066811,382673,952600,372,2,212
1066811,345369,287353,520,2,212
1066811,245860,683197,366,2,280
1066811,545702,487249,179,2,212
1066811,307252,261824,63,2,280
1066811,926388,50237,1715,2,280
1066811,628307,200284,1163,2,280
1066811,497342,405798,908,2,212
1066811,286057,34843,95,2,280
1066811,417702,112593,2072,2,212
1066811,1025898,890837,1052,2,212
1066811,894177,522367,497,2,212
1066811,102146,884329,649,2,212
1067387,224901,596470,168,2,671
1067387,742693,405878,149,2,671
1067387,174817,217799,45,2,671
1067387,624426,814990,3,2,671
1067387,89400,104455,264,2,406
1067387,370253,139535,159,2,406
1067387,32495,414321,25,2,671
1067387,719058,58993,239,2,406
1067387,1013810,1050729,83,2,406
1067387,674921,380368,129,2,406
1067387,633860,719730,100,2,671
1067387,136181,1003209,115,2,671
1067387,775183,809699,62,2,671
1067387,389813,292950,218,2,406
1067387,522622,559205,441,2,671
1067387,489876,785054,35,2,671
1067387,738721,56787,18,2,406
1067387,971496,143275,113,2,671
1067387,141162,712293,16,2,671
1067387,393195,94658,215,2,406
1068107,690002,649679,129,2,1284
1068107,1021633,800103,52,2,410
1068107,121517,187992,86,2,1284
1068107,76481,22836,11,2,1284
1068107,419963,897151,4,2,1284
1068107,240396,946233,79,2,1284
1068107,757262,12910,17,2,1284
1068107,434611,411156,78,2,1284
1068107,311992,258829,129,2,1284
1068107,759392,1006094,1,2,1284
1068107,799165,657900,174,2,1284
1068107,325872,714186,119,2,1284
1068107,103384,266492,92,2,410
